target_id,identification,round,target,interface,p_id,p_type,p_rank,name,uid,model,e,nclash,threshold,fnat,fnonnat,f1,dockq,lrms,irms,srms,ia,dL,thetaL,nchain,(ligand_coverage/receptor_coverage),fIR_L,fIR_R,fOP_L,fOP_R,mrms_L,mrms_R,classification,main_classification,stars,clashes,low_id,md5
T151.1,T151_S16.M04,46,151,1,S16,S,16,Weng,78,4,0,9,123,0.0000,1.0000,0.0000,0.0031,96.7260,36.5697,37.9245,4312.2,93.57,93.13,0,(395/395),0.0208,0.0208,0.9855,0.9853,1.7663,1.7453,incorrect,incorrect,0,0,0,64da60ebd200dc1249d3e88a5d3205c1
T151.1,T151_S16.M05,46,151,1,S16,S,16,Weng,78,5,0,1,123,0.0000,1.0000,0.0000,0.0026,106.1185,40.4630,41.7753,4340.1,101.34,137.65,0,(395/395),0.0000,0.0000,1.0000,1.0000,1.8820,1.8848,incorrect,incorrect,0,0,0,23e91d140e365be07cb59808522f34bd
T151.1,T151_S16.M06,46,151,1,S16,S,16,Weng,78,6,0,7,123,0.0000,1.0000,0.0000,0.0031,96.2536,36.2904,37.5790,4628.9,93.19,91.33,0,(395/395),0.0208,0.0208,0.9846,0.9855,1.7273,1.7025,incorrect,incorrect,0,0,0,f30da6f6cc852242b5330652cecbc1c8
T151.1,T151_S16.M07,46,151,1,S16,S,16,Weng,78,7,0,6,123,0.0000,1.0000,0.0000,0.0025,106.9493,40.8346,42.0933,3881.4,102.23,137.33,0,(395/395),0.0000,0.0000,1.0000,1.0000,1.8587,1.8384,incorrect,incorrect,0,0,0,19b0d82ae6da734803ecf0f92b5415ef
T151.1,T151_S16.M08,46,151,1,S16,S,16,Weng,78,8,0,6,123,0.0000,1.0000,0.0000,0.0031,96.2923,36.3949,37.6823,4212.5,93.27,90.49,0,(395/395),0.0208,0.0208,0.9841,0.9841,1.7531,1.7340,incorrect,incorrect,0,0,0,f708bd979ef957801fd4f1811250f025
T151.1,T151_S16.M09,46,151,1,S16,S,16,Weng,78,9,0,60,123,0.0000,1.0000,0.0000,0.0034,89.3314,42.7743,42.9316,11635.8,86.45,88.04,0,(408/408),0.6875,0.7500,0.8012,0.7857,1.4778,1.4792,incorrect,incorrect,0,0,0,efcbb80651a2c61fa0b9e698dbc7713b
T151.1,T151_S16.M10,46,151,1,S16,S,16,Weng,78,10,0,71,123,0.4750,0.8920,0.1760,0.5466,4.2145,1.9914,3.6088,16720.8,2.41,6.04,0,(402/402),0.7917,0.7708,0.8436,0.8484,3.0737,3.0911,medium,medium,2,0,0,8137645ad3daef7a4fb5fdf2080a219c
T151.1,T151_S18.M01,46,151,1,S18,S,18,Seok,229,1,0,37,123,0.7333,0.6812,0.4445,0.8086,2.0595,0.8697,2.1089,9217.1,1.40,4.76,0,(408/408),0.9167,0.9167,0.6641,0.6589,0.7146,0.7032,high,high,3,0,0,ec533f7ff193a13964b8dde9c7c9646e
T151.1,T151_S18.M02,46,151,1,S18,S,18,Seok,229,2,0,33,123,0.6833,0.6290,0.4808,0.7762,2.4506,0.9302,2.2202,7565.3,1.65,6.08,0,(408/408),0.9375,0.9167,0.5833,0.5769,0.7335,0.7186,high,high,3,0,0,57c70ef28bb4bbd6771263becc0b71c1
T151.1,T151_S18.M03,46,151,1,S18,S,18,Seok,229,3,0,30,123,0.6750,0.5825,0.5163,0.5224,7.4498,2.1530,3.1407,6716.1,5.54,18.05,0,(408/408),0.9375,0.9583,0.4706,0.4889,0.8078,0.8134,acceptable,acceptable,1,0,0,03366b589a278374772280045697ab52
T151.1,T151_S18.M04,46,151,1,S18,S,18,Seok,229,4,0,25,123,0.8000,0.4576,0.6462,0.7875,2.6382,1.1002,2.4544,5840.6,1.88,6.02,0,(408/408),0.9583,0.9583,0.4713,0.4458,0.8160,0.8355,medium,medium,2,0,0,7a74e9a585a9baf36fc041a14e1ca6a5
T151.1,T151_S18.M05,46,151,1,S18,S,18,Seok,229,5,0,25,123,0.6667,0.4667,0.5925,0.7769,2.0551,0.9378,2.2846,4980.2,1.34,6.82,0,(408/408),0.9375,0.9375,0.3750,0.3571,0.7881,0.7606,high,high,3,0,0,a9bc5f92772fdc31881fe51bb8468730
T151.1,T151_S18.M06,46,151,1,S18,S,18,Seok,229,6,0,26,123,0.7583,0.5901,0.5322,0.6442,5.4206,1.6127,2.5876,7122.6,4.40,11.81,0,(408/408),0.9167,0.9167,0.5510,0.5417,0.7972,0.8141,medium,medium,2,0,0,077e21b3fc462af2302dfb4bd6846c5f
T151.1,T151_S18.M07,46,151,1,S18,S,18,Seok,229,7,0,27,123,0.7000,0.5625,0.5388,0.6314,5.5165,1.5288,2.4766,6397.5,4.30,12.59,0,(408/408),0.9375,0.9375,0.4886,0.4643,0.7749,0.8142,medium,medium,2,0,0,e2d15b7f7e5f3b059225dd1738ec47bc
T151.1,T151_S18.M08,46,151,1,S18,S,18,Seok,229,8,0,25,123,0.7417,0.5459,0.5633,0.5941,6.1638,1.8957,2.7984,6081.0,4.46,14.79,0,(408/408),0.9167,0.8958,0.5269,0.5474,0.8108,0.8259,medium,medium,2,0,0,3dd0ec0fc2fb79d4b96f07312507be1c
T151.1,T151_S18.M09,46,151,1,S18,S,18,Seok,229,9,0,23,123,0.7250,0.5297,0.5703,0.6529,4.8021,1.5745,2.6574,5609.9,3.43,11.67,0,(408/408),0.9167,0.9375,0.4568,0.4375,0.7186,0.7274,medium,medium,2,0,0,a10a3825027e687c4a8074cd3c05fa57
T151.1,T151_S18.M10,46,151,1,S18,S,18,Seok,229,10,0,28,123,0.6583,0.6520,0.4552,0.6128,5.9836,1.4650,2.4047,7544.4,4.39,15.81,0,(408/408),0.9583,0.9375,0.5534,0.5714,0.7413,0.7208,medium,medium,2,0,0,90fe68ebe6e332df028945cc20584825
T151.1,T151_S19.M01,46,151,1,S19,S,19,Oliva,286,1,0,15,123,0.8417,0.1441,0.8489,0.8682,1.4050,0.7748,2.0610,3209.2,0.91,2.95,0,(408/408),0.8750,0.8750,0.0455,0.0455,0.6663,0.6680,high,high,3,0,0,4699fac4d3e31ee5d359f0fba0e4614f
T151.1,T151_S19.M02,46,151,1,S19,S,19,Oliva,286,2,0,10,123,0.8250,0.1391,0.8426,0.8753,1.8396,0.6407,1.5367,3142.9,1.37,4.34,0,(408/408),0.8958,0.8958,0.0444,0.0444,0.7480,0.7527,high,high,3,0,0,5a278966b0cbdeb51dddf09835816315
T151.1,T151_S19.M03,46,151,1,S19,S,19,Oliva,286,3,0,10,123,0.8250,0.2205,0.8019,0.8753,1.8396,0.6407,1.4916,3564.4,1.37,4.34,0,(408/408),0.9167,0.9167,0.2143,0.2143,0.7480,0.7527,high,high,3,0,0,42838cf5853c4114f2b66f1e1ca37289
T151.1,T151_S19.M04,46,151,1,S19,S,19,Oliva,286,4,0,12,123,0.8250,0.2080,0.8082,0.8753,1.8396,0.6407,1.4916,3469.5,1.37,4.34,0,(408/408),0.8958,0.8958,0.1731,0.1731,0.7480,0.7527,high,high,3,0,0,0c618244ea798c33d25e290ab376a7a2
T151.1,T151_S19.M05,46,151,1,S19,S,19,Oliva,286,5,0,10,123,0.8250,0.2080,0.8082,0.8753,1.8396,0.6407,1.4916,3495.0,1.37,4.34,0,(408/408),0.8958,0.8958,0.1569,0.1569,0.7480,0.7527,high,high,3,0,0,1cd0edb712808661996ee489aca19cc8
T151.1,T151_S19.M06,46,151,1,S19,S,19,Oliva,286,6,0,12,123,0.8250,0.1951,0.8149,0.8753,1.8396,0.6407,1.4915,3492.0,1.37,4.34,0,(408/408),0.8958,0.8958,0.1731,0.1731,0.7480,0.7527,high,high,3,0,0,d459ab1b91fb9169d4984e562c5b1b8b
T151.1,T151_S19.M07,46,151,1,S19,S,19,Oliva,286,7,0,10,123,0.8250,0.1818,0.8215,0.8753,1.8396,0.6407,1.4916,3368.2,1.37,4.34,0,(408/408),0.8958,0.8958,0.2037,0.2037,0.7480,0.7527,high,high,3,0,0,386646d6f400dbf8bd346694124429b8
T151.1,T151_S19.M08,46,151,1,S19,S,19,Oliva,286,8,0,10,123,0.8250,0.1681,0.8285,0.8753,1.8396,0.6407,1.4916,3307.3,1.37,4.34,0,(408/408),0.8958,0.8958,0.1400,0.1400,0.7480,0.7527,high,high,3,0,0,bf969d7286b0beca8a03258916615b02
T151.1,T151_S19.M09,46,151,1,S19,S,19,Oliva,286,9,0,10,123,0.8250,0.1391,0.8426,0.8753,1.8396,0.6407,1.4916,3237.3,1.37,4.34,0,(408/408),0.8958,0.8958,0.1224,0.1224,0.7480,0.7527,high,high,3,0,0,5c1683afc3d72ddd6870841cdacf8f10
T151.1,T151_S19.M10,46,151,1,S19,S,19,Oliva,286,10,0,10,123,0.8250,0.1538,0.8354,0.8753,1.8396,0.6407,1.4916,3183.7,1.37,4.34,0,(408/408),0.8958,0.8958,0.0652,0.0652,0.7480,0.7527,high,high,3,0,0,fd099a76d03bc54ecdf573e1392abe16
T151.1,T151_S20.M01,46,151,1,S20,S,20,Bates,92,1,0,106,123,0.4917,0.8880,0.1825,0.5522,4.2145,1.9914,3.6627,16242.2,2.41,6.04,0,(402/402),0.7500,0.8125,0.8448,0.8347,3.0737,3.0911,medium,medium,2,0,0,8137645ad3daef7a4fb5fdf2080a219c
T151.1,T151_S20.M02,46,151,1,S20,S,20,Bates,92,2,0,106,123,0.4917,0.8880,0.1825,0.5522,4.2145,1.9914,3.6627,16242.2,2.41,6.04,0,(402/402),0.7500,0.8125,0.8448,0.8347,3.0737,3.0911,medium,medium,2,0,0,22ca2faa3c5c6727f75946ee3540878e
T151.1,T151_S20.M03,46,151,1,S20,S,20,Bates,92,3,0,225,123,0.1167,0.9648,0.0539,0.2242,8.6370,5.7543,7.7462,9755.7,1.05,1.93,0,(408/408),0.5417,0.8750,0.8060,0.7219,8.5604,0.6679,acceptable,acceptable,1,1,0,b5191f8190bbed7da651b1c5fbb96d0d
T151.1,T151_S20.M04,46,151,1,S20,S,20,Bates,92,4,0,225,123,0.1167,0.9648,0.0539,0.2242,8.6370,5.7543,7.7462,9755.7,1.05,1.93,0,(408/408),0.5417,0.8750,0.8060,0.7219,8.5604,0.6679,acceptable,acceptable,1,1,0,aae9b2df24697057be471accf49e18ac
T151.1,T151_S20.M05,46,151,1,S20,S,20,Bates,92,5,0,32,123,0.8000,0.6643,0.4732,0.8493,1.6911,0.7835,1.9891,8765.1,1.16,3.66,0,(408/408),0.9583,0.9792,0.6489,0.6412,0.6455,0.6524,high,high,3,0,0,90ef3b366056a7980e3f5b4c55d4084e
T151.1,T151_S20.M06,46,151,1,S20,S,20,Bates,92,6,0,24,123,0.7333,0.7086,0.4166,0.8114,1.8460,0.8748,2.0291,9068.9,1.40,3.49,0,(408/408),0.9583,0.9583,0.6567,0.6541,0.6539,0.6583,high,high,3,0,0,6aa9e61c0db0eefdd783ee56879b82c1
T151.1,T151_S20.M07,46,151,1,S20,S,20,Bates,92,7,0,32,123,0.8000,0.6522,0.4850,0.8445,1.7032,0.8149,2.0091,8554.3,1.15,3.76,0,(408/408),0.9792,0.9792,0.6240,0.6210,0.6374,0.6402,high,high,3,0,0,c4a21a2eec4a72e43ee2a770645ad599
T151.1,T151_S20.M08,46,151,1,S20,S,20,Bates,92,8,0,32,123,0.7250,0.6871,0.4372,0.8373,1.3162,0.7258,2.0299,8431.5,0.81,2.94,0,(408/408),0.9167,0.9167,0.6562,0.6508,0.6433,0.6497,high,high,3,0,0,20bec76eaadd4de3f5147ea97e51ec31
T151.1,T151_S20.M09,46,151,1,S20,S,20,Bates,92,9,0,39,123,0.7500,0.6751,0.4535,0.8363,1.7606,0.7499,1.9902,8695.4,1.18,4.03,0,(408/408),0.9583,0.9583,0.6349,0.6349,0.6325,0.6347,high,high,3,0,0,ec533f7ff193a13964b8dde9c7c9646e
T151.1,T151_S20.M10,46,151,1,S20,S,20,Bates,92,10,0,31,123,0.7833,0.6557,0.4780,0.8513,1.5068,0.7470,1.9647,8348.8,0.94,3.41,0,(408/408),0.9375,0.9375,0.6281,0.6281,0.6570,0.6636,high,high,3,0,0,66dbf92f155ee83320da2d177d3dc889
T151.1,T151_S21.M01,46,151,1,S21,S,21,Fernandez-Recio,59,1,0,41,123,0.9500,0.6287,0.5336,0.8981,1.7242,0.7884,1.5439,10437.9,1.25,4.07,0,(212/212),0.9583,0.9792,0.6974,0.6050,0.7140,0.7232,high,high,3,0,0,ee6a460c53886a0c456b13268542c87b
T151.1,T151_S21.M02,46,151,1,S21,S,21,Fernandez-Recio,59,2,0,40,123,0.9583,0.6326,0.5307,0.9036,1.6332,0.7771,1.5378,10341.0,1.19,3.76,0,(212/212),0.9583,0.9792,0.6974,0.6116,0.7053,0.7189,high,high,3,0,0,ff604008fd7c78fc4545c0ce262d46d5
T151.1,T151_S21.M03,46,151,1,S21,S,21,Fernandez-Recio,59,3,0,40,123,0.9583,0.6314,0.5328,0.9042,1.6241,0.7742,1.5403,10236.9,1.17,3.71,0,(212/212),0.9375,0.9792,0.7039,0.6116,0.7096,0.7218,high,high,3,0,0,9b9a857d0d0ba2adb7feef4d1283c148
T151.1,T151_S21.M04,46,151,1,S21,S,21,Fernandez-Recio,59,4,0,39,123,0.9583,0.6314,0.5328,0.9021,1.7206,0.7788,1.5312,10345.1,1.23,3.98,0,(212/212),0.9583,0.9792,0.6974,0.6116,0.7146,0.7227,high,high,3,0,0,6596f6b4ebe8a0f9f9e8b1f31bee2d69
T151.1,T151_S21.M05,46,151,1,S21,S,21,Fernandez-Recio,59,5,0,41,123,0.9583,0.6278,0.5359,0.8973,1.9704,0.7855,1.5499,10844.0,1.49,4.72,0,(212/212),0.9583,0.9583,0.7143,0.6102,0.7206,0.7385,high,high,3,0,0,8ef416976f0f2f940bd12d638352ed5a
T151.1,T151_S21.M06,46,151,1,S21,S,21,Fernandez-Recio,59,6,0,41,123,0.9500,0.6287,0.5336,0.9018,1.5471,0.7788,1.5517,11004.1,1.08,3.55,0,(212/212),0.9375,0.9583,0.7256,0.6134,0.7100,0.7239,high,high,3,0,0,7b5c9e8c0a91f4507c4517b5be8e1785
T151.1,T151_S21.M07,46,151,1,S21,S,21,Fernandez-Recio,59,7,0,41,123,0.9583,0.6254,0.5390,0.9025,1.5892,0.7892,1.5410,10869.2,1.14,3.84,0,(212/212),0.9583,0.9583,0.7051,0.6167,0.7007,0.7185,high,high,3,0,0,39f4ab2f7352dfcb8b7a5bbf0940de81
T151.1,T151_S21.M08,46,151,1,S21,S,21,Fernandez-Recio,59,8,0,41,123,0.9500,0.6334,0.5295,0.8967,1.6972,0.7998,1.5505,11699.1,1.20,3.89,0,(212/212),0.9583,0.9583,0.7444,0.6102,0.7139,0.7398,high,high,3,0,0,0a0ccc88716a28d4c9035d424c51c9fe
T151.1,T151_S21.M09,46,151,1,S21,S,21,Fernandez-Recio,59,9,0,63,123,0.5565,0.3191,0.6122,0.5666,6.6003,1.4413,3.3013,2732.0,4.64,15.00,0,(205/205),0.6667,0.6667,0.1795,0.1579,1.9715,1.9559,medium,medium,2,0,0,301451207715a09f60aca3da0622c29a
T151.1,T151_S21.M10,46,151,1,S21,S,21,Fernandez-Recio,59,10,0,17,123,0.4870,0.3253,0.5658,0.5434,6.4491,1.4745,2.9852,2583.9,4.35,15.18,0,(205/205),0.6458,0.6875,0.1143,0.1081,1.9656,1.9467,medium,medium,2,0,0,c7fb2f379389af21cae2cd3784e1f683
T151.1,T151_S25.M01,46,151,1,S25,S,25,Kihara,199,1,0,24,123,0.7833,0.6702,0.4643,0.8388,1.7032,0.8149,2.2273,8054.8,1.15,3.76,0,(408/408),0.9375,0.9583,0.6457,0.6406,0.6374,0.6402,high,high,3,0,0,c4a21a2eec4a72e43ee2a770645ad599
T151.1,T151_S25.M02,46,151,1,S25,S,25,Kihara,199,2,0,18,123,0.8000,0.2066,0.7965,0.8542,1.4050,0.7748,2.0891,3162.1,0.91,2.95,0,(408/408),0.8958,0.8958,0.1042,0.1042,0.6663,0.6680,high,high,3,0,0,4699fac4d3e31ee5d359f0fba0e4614f
T151.1,T151_S25.M03,46,151,1,S25,S,25,Kihara,199,3,0,15,123,0.0000,1.0000,0.0000,0.0089,57.1302,20.9445,21.7764,2675.5,51.17,175.16,0,(399/399),0.2500,0.2708,0.6471,0.6286,0.6229,0.6277,incorrect,incorrect,0,0,0,4955137feb1d1b85937077cffbee8b42
T151.1,T151_S25.M04,46,151,1,S25,S,25,Kihara,199,4,0,5,123,0.0000,1.0000,0.0000,0.0010,167.8671,73.3580,74.2078,2431.7,166.11,155.78,0,(399/399),0.0000,0.0000,1.0000,1.0000,0.6216,0.6277,incorrect,incorrect,0,0,0,5058ff9b22998962a8aaf60054c29930
T151.1,T151_S25.M05,46,151,1,S25,S,25,Kihara,199,5,0,34,123,0.0000,1.0000,0.0000,0.0051,74.1464,30.7214,31.4481,2652.8,70.19,141.00,0,(399/399),0.0208,0.0000,0.9762,1.0000,0.6218,0.6277,incorrect,incorrect,0,0,0,46ae6324aad9c85630897e0709524fae
T151.1,T151_S25.M06,46,151,1,S25,S,25,Kihara,199,6,0,4,123,0.0000,1.0000,0.0000,0.0016,131.2228,58.9378,59.9060,2458.7,128.12,129.14,0,(408/408),0.0000,0.0000,1.0000,1.0000,1.9615,1.9361,incorrect,incorrect,0,0,0,677c2c144b7e78e6efbac8aeac3dc37b
T151.1,T151_S25.M07,46,151,1,S25,S,25,Kihara,199,7,0,2,123,0.0000,1.0000,0.0000,0.0031,95.3835,39.7934,40.9759,1920.8,93.68,102.06,0,(406/406),0.0000,0.0000,1.0000,1.0000,1.1482,1.1336,incorrect,incorrect,0,0,0,3fb7665773a031ecdb9c98ed9f3fda90
T151.1,T151_S25.M08,46,151,1,S25,S,25,Kihara,199,8,0,7,123,0.0000,1.0000,0.0000,0.0115,49.8300,19.0775,20.0973,2097.4,44.27,141.32,0,(406/406),0.1875,0.1875,0.7273,0.7353,1.1482,1.1336,incorrect,incorrect,0,0,0,ba26a9fdb50472ed6732db337d357eac
T151.1,T151_S25.M09,46,151,1,S25,S,25,Kihara,199,9,0,23,123,0.6917,0.6640,0.4524,0.7997,1.7637,0.8704,2.0102,7701.4,1.07,4.65,0,(408/408),0.8750,0.8958,0.6719,0.6667,0.6593,0.6667,high,high,3,0,0,a2518101571449cae3939366bd0772e2
T151.1,T151_S25.M10,46,151,1,S25,S,25,Kihara,199,10,0,25,123,0.0000,1.0000,0.0000,0.0029,103.3522,32.9214,33.8936,4744.0,98.31,169.31,0,(406/406),0.0000,0.0000,1.0000,1.0000,0.9056,0.8845,incorrect,incorrect,0,0,0,26b884fdd10cf382d3e0d8e458a4dc16
T151.1,T151_S26.M01,46,151,1,S26,S,26,LZERD,288,1,0,28,123,0.6917,0.5654,0.5342,0.6568,4.5438,1.4979,2.4411,6030.2,3.78,8.60,0,(408/408),0.9583,0.9375,0.4713,0.4706,0.7780,0.8059,medium,medium,2,0,0,e2d15b7f7e5f3b059225dd1738ec47bc
T151.1,T151_S26.M02,46,151,1,S26,S,26,LZERD,288,2,0,28,123,0.7917,0.5388,0.5828,0.6498,5.6620,1.6104,2.6147,6190.2,4.49,12.84,0,(408/408),0.9167,0.9167,0.4824,0.4884,0.7655,0.7670,medium,medium,2,0,0,079e236c7bf414f2565c7b955e13e74d
T151.1,T151_S26.M03,46,151,1,S26,S,26,LZERD,288,3,0,30,123,0.6833,0.6323,0.4783,0.6017,6.4530,1.5369,2.5053,6940.4,5.02,15.89,0,(408/408),0.9375,0.9375,0.5545,0.5545,0.6920,0.7018,medium,medium,2,0,0,4428f7b740d3c3b636fee24ef6091ed0
T151.1,T151_S26.M04,46,151,1,S26,S,26,LZERD,288,4,0,28,123,0.7083,0.6792,0.4417,0.8316,1.3162,0.7258,1.9622,8022.0,0.81,2.94,0,(408/408),0.8750,0.8750,0.6529,0.6500,0.6433,0.6497,high,high,3,0,0,20bec76eaadd4de3f5147ea97e51ec31
T151.1,T151_S26.M05,46,151,1,S26,S,26,LZERD,288,5,0,19,123,0.8167,0.4096,0.6852,0.6727,5.2509,1.5698,2.5788,5280.5,4.00,11.91,0,(408/408),0.8958,0.8958,0.4691,0.4625,0.7822,0.7957,medium,medium,2,0,0,3b27117bb8c75076fb1c172bda751867
T151.1,T151_S26.M06,46,151,1,S26,S,26,LZERD,288,6,0,20,123,0.0000,1.0000,0.0000,0.0104,50.5745,24.0863,24.3671,4411.6,50.22,30.48,0,(408/408),0.3125,0.3125,0.7414,0.7414,0.6849,0.6922,incorrect,incorrect,0,0,0,58e8f90d2abdd0261a34dc3dbce733a5
T151.1,T151_S26.M07,46,151,1,S26,S,26,LZERD,288,7,0,21,123,0.6583,0.6409,0.4645,0.7773,2.1746,0.8999,2.1899,6862.7,1.66,4.43,0,(408/408),0.8958,0.8958,0.5743,0.5700,0.6590,0.6619,high,high,3,0,0,11271d07e5b749d83c99c75bf6a3ef95
T151.1,T151_S26.M08,46,151,1,S26,S,26,LZERD,288,8,0,13,123,0.5750,0.3301,0.6189,0.7303,2.4894,0.9944,2.1417,3170.6,2.13,5.18,0,(408/408),0.8750,0.8750,0.0870,0.0667,0.6356,0.6385,high,high,3,0,0,90df89b912ccd455ee45096b5c369521
T151.1,T151_S26.M09,46,151,1,S26,S,26,LZERD,288,9,0,26,123,0.6750,0.5714,0.5246,0.8025,1.3610,0.8490,2.2904,4983.8,1.03,2.75,0,(408/408),0.8750,0.9167,0.4615,0.4430,0.7082,0.7099,high,high,3,0,0,bcc4be2fd35a113cfac9348a3b48b8a7
T151.1,T151_S26.M10,46,151,1,S26,S,26,LZERD,288,10,0,17,123,0.7833,0.4598,0.6392,0.6701,5.1860,1.5036,2.5090,5314.4,3.76,12.58,0,(408/408),0.9167,0.9167,0.4286,0.4286,0.7465,0.7554,medium,medium,2,0,0,d1392fbd4285c7ff18808773d290ff90
T151.1,T151_S28.M01,46,151,1,S28,S,28,Carbone,463,1,0,28,123,0.7250,0.6478,0.4739,0.6102,6.6293,1.5495,2.4792,6922.2,5.28,16.36,0,(408/408),0.9375,0.9375,0.5545,0.5545,0.6608,0.6713,medium,medium,2,0,0,236cadd9af93d9f75b447ad248db083c
T151.1,T151_S28.M02,46,151,1,S28,S,28,Carbone,463,2,0,32,123,0.8000,0.6522,0.4850,0.8445,1.7032,0.8149,2.0090,8533.8,1.15,3.76,0,(408/408),0.9792,0.9792,0.6210,0.6210,0.6374,0.6402,high,high,3,0,0,c4a21a2eec4a72e43ee2a770645ad599
T151.1,T151_S28.M03,46,151,1,S28,S,28,Carbone,463,3,0,1595,123,0.0000,1.0000,0.0000,0.0125,47.0654,19.6472,20.2294,9085.0,44.63,67.88,0,(408/408),0.7083,0.7083,0.7364,0.7364,1.5876,1.5707,incorrect,incorrect,0,1,0,1719ee3bb8d230700600238b2c6996e7
T151.1,T151_S28.M04,46,151,1,S28,S,28,Carbone,463,4,0,10,123,0.8250,0.2205,0.8019,0.8753,1.8396,0.6407,1.4916,3652.1,1.37,4.34,0,(408/408),0.9167,0.9167,0.2542,0.2414,0.7480,0.7527,high,high,3,0,0,d748e1562626e408f8cd724442263959
T151.1,T151_S28.M05,46,151,1,S28,S,28,Carbone,463,5,0,24,123,0.9250,0.1898,0.8637,0.9032,1.7743,0.6884,1.5375,6769.7,1.32,4.25,0,(97/97),0.9792,0.9792,0.5053,0.0784,0.6952,0.6974,high,high,3,0,0,9034d068127708b7c4de1e2d60640800
T151.1,T151_S28.M06,46,151,1,S28,S,28,Carbone,463,6,0,46,123,0.6833,0.4570,0.6050,0.6691,4.5714,1.3608,2.4291,4246.5,3.72,13.12,0,(408/408),0.9792,0.9792,0.1607,0.1296,0.6125,0.6095,medium,medium,2,0,0,553ea94aca1a882379b86175aefe58a1
T151.1,T151_S28.M07,46,151,1,S28,S,28,Carbone,463,7,0,26,123,0.8417,0.5025,0.6258,0.8455,1.7933,0.8957,2.2209,5616.5,1.29,3.59,0,(408/408),0.9583,0.9583,0.4250,0.4250,0.7464,0.7548,high,high,3,0,0,a96cc8bc30f9391c61056603b6b7a97d
T151.1,T151_S28.M08,46,151,1,S28,S,28,Carbone,463,8,0,49,123,0.7667,0.6828,0.4486,0.8009,2.0510,1.0040,2.1624,8943.4,1.38,4.67,0,(408/408),0.9583,0.9583,0.6378,0.6378,0.7089,0.6941,medium,medium,2,0,0,99fa8afdd71a122ebc8277ea68daa8c6
T151.1,T151_S28.M09,46,151,1,S28,S,28,Carbone,463,9,0,26,123,0.9250,0.1898,0.8637,0.9077,1.6238,0.6710,1.5288,6766.5,1.19,4.03,0,(97/97),0.9792,0.9792,0.5104,0.0600,0.6708,0.6842,high,high,3,0,0,39f4ab2f7352dfcb8b7a5bbf0940de81
T151.1,T151_S28.M10,46,151,1,S28,S,28,Carbone,463,10,0,112,123,0.3667,0.6303,0.3685,0.2463,15.7744,3.6141,4.3157,3072.4,12.81,47.54,0,(408/408),0.6875,0.6875,0.2826,0.2826,0.6124,0.6095,acceptable,acceptable,1,0,0,0fefc84e04a4d32d05a3dabfcb773765
