dataset,condition,target_index,target_total,target,pose_model,input_rank,tradock_rank,score,dockq,irmsd,crmsd,intersection,classification,success,status,message,pred_rec,pred_lig
DB5,holo,44,218,1IJK,lightdock_4,4,4,-1000000.000000,0.007000,29.009163,21.177956,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1IJK/1IJK_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1IJK/1IJK_lightdock_4_id.pdb
DB5,holo,44,218,1IJK,lightdock_5,5,5,-1000000.000000,0.004000,40.546082,29.832233,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1IJK/1IJK_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1IJK/1IJK_lightdock_5_id.pdb
DB5,holo,45,218,3R9A,lightdock_1,1,3,-0.797110,0.012000,21.569187,16.156021,0.024406,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3R9A/3R9A_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/3R9A/3R9A_lightdock_1_id.pdb
DB5,holo,45,218,3R9A,lightdock_2,2,5,-0.859792,0.008000,28.343939,24.221615,24.428020,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3R9A/3R9A_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/3R9A/3R9A_lightdock_2_id.pdb
DB5,holo,45,218,3R9A,lightdock_3,3,4,-0.801055,0.010000,25.317028,18.644455,3.569674,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3R9A/3R9A_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/3R9A/3R9A_lightdock_3_id.pdb
DB5,holo,45,218,3R9A,lightdock_4,4,1,-0.738414,0.011000,20.826876,18.408339,6.616229,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3R9A/3R9A_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/3R9A/3R9A_lightdock_4_id.pdb
DB5,holo,45,218,3R9A,lightdock_5,5,2,-0.775437,0.010000,21.055176,23.431259,7.462723,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3R9A/3R9A_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/3R9A/3R9A_lightdock_5_id.pdb
DB5,holo,46,218,5Y9J,lightdock_1,1,1,-1000000.000000,0.002000,37.238560,31.079865,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5Y9J/5Y9J_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/5Y9J/5Y9J_lightdock_1_id.pdb
DB5,holo,46,218,5Y9J,lightdock_2,2,2,-1000000.000000,0.002000,37.278034,31.120487,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5Y9J/5Y9J_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/5Y9J/5Y9J_lightdock_2_id.pdb
DB5,holo,46,218,5Y9J,lightdock_3,3,3,-1000000.000000,0.003000,40.011051,28.262363,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5Y9J/5Y9J_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/5Y9J/5Y9J_lightdock_3_id.pdb
DB5,holo,46,218,5Y9J,lightdock_4,4,4,-1000000.000000,0.009000,37.244545,28.042088,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5Y9J/5Y9J_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/5Y9J/5Y9J_lightdock_4_id.pdb
DB5,holo,46,218,5Y9J,lightdock_5,5,5,-1000000.000000,0.004000,33.213963,24.846865,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5Y9J/5Y9J_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/5Y9J/5Y9J_lightdock_5_id.pdb
DB5,holo,47,218,1HCF,lightdock_1,1,1,-1000000.000000,0.008000,30.864567,23.761047,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1HCF/1HCF_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/1HCF/1HCF_lightdock_1_id.pdb
DB5,holo,47,218,1HCF,lightdock_2,2,2,-1000000.000000,0.009000,31.672686,22.682306,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1HCF/1HCF_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/1HCF/1HCF_lightdock_2_id.pdb
DB5,holo,47,218,1HCF,lightdock_3,3,3,-1000000.000000,0.009000,30.491146,22.150843,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1HCF/1HCF_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/1HCF/1HCF_lightdock_3_id.pdb
DB5,holo,47,218,1HCF,lightdock_4,4,4,-1000000.000000,0.009000,27.437260,20.872463,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1HCF/1HCF_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1HCF/1HCF_lightdock_4_id.pdb
DB5,holo,47,218,1HCF,lightdock_5,5,5,-1000000.000000,0.009000,27.523926,20.918589,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1HCF/1HCF_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1HCF/1HCF_lightdock_5_id.pdb
DB5,holo,48,218,3PC8,lightdock_1,1,2,-0.745737,0.049000,13.203347,13.432950,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3PC8/3PC8_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/3PC8/3PC8_lightdock_1_id.pdb
DB5,holo,48,218,3PC8,lightdock_2,2,1,-0.701116,0.131000,5.212724,10.565632,1.455839,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3PC8/3PC8_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/3PC8/3PC8_lightdock_2_id.pdb
DB5,holo,48,218,3PC8,lightdock_3,3,3,-0.749597,0.020000,16.704721,13.654176,0.155382,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3PC8/3PC8_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/3PC8/3PC8_lightdock_3_id.pdb
DB5,holo,48,218,3PC8,lightdock_4,4,5,-0.927785,0.059000,6.312484,14.724766,17.470103,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3PC8/3PC8_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/3PC8/3PC8_lightdock_4_id.pdb
DB5,holo,48,218,3PC8,lightdock_5,5,4,-0.926744,0.059000,6.423494,14.709333,17.027064,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3PC8/3PC8_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/3PC8/3PC8_lightdock_5_id.pdb
DB5,holo,49,218,1AK4,lightdock_1,1,1,-1000000.000000,0.006000,39.058491,25.023027,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1AK4/1AK4_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/1AK4/1AK4_lightdock_1_id.pdb
DB5,holo,49,218,1AK4,lightdock_2,2,2,-1000000.000000,0.005000,34.812477,30.731243,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1AK4/1AK4_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/1AK4/1AK4_lightdock_2_id.pdb
DB5,holo,49,218,1AK4,lightdock_3,3,3,-1000000.000000,0.004000,46.619022,34.160511,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1AK4/1AK4_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/1AK4/1AK4_lightdock_3_id.pdb
DB5,holo,49,218,1AK4,lightdock_4,4,4,-1000000.000000,0.005000,42.319286,30.277208,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1AK4/1AK4_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1AK4/1AK4_lightdock_4_id.pdb
DB5,holo,49,218,1AK4,lightdock_5,5,5,-1000000.000000,0.006000,28.737757,21.225941,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1AK4/1AK4_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1AK4/1AK4_lightdock_5_id.pdb
DB5,holo,50,218,2GAF,lightdock_1,1,1,0.423500,0.007000,28.082914,20.770304,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2GAF/2GAF_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/2GAF/2GAF_lightdock_1_id.pdb
DB5,holo,50,218,2GAF,lightdock_2,2,2,0.364961,0.005000,35.388409,25.046394,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2GAF/2GAF_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/2GAF/2GAF_lightdock_2_id.pdb
DB5,holo,50,218,2GAF,lightdock_3,3,3,-1000000.000000,0.002000,56.005585,37.018520,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2GAF/2GAF_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/2GAF/2GAF_lightdock_3_id.pdb
DB5,holo,50,218,2GAF,lightdock_4,4,4,-1000000.000000,0.003000,46.811039,35.597607,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2GAF/2GAF_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/2GAF/2GAF_lightdock_4_id.pdb
DB5,holo,50,218,2GAF,lightdock_5,5,5,-1000000.000000,0.003000,45.652008,35.119118,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2GAF/2GAF_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/2GAF/2GAF_lightdock_5_id.pdb
DB5,holo,51,218,1FQ1,lightdock_1,1,2,-1000000.000000,0.004000,47.500992,32.860992,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1FQ1/1FQ1_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/1FQ1/1FQ1_lightdock_1_id.pdb
DB5,holo,51,218,1FQ1,lightdock_2,2,3,-1000000.000000,0.006000,42.901035,31.395685,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1FQ1/1FQ1_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/1FQ1/1FQ1_lightdock_2_id.pdb
DB5,holo,51,218,1FQ1,lightdock_3,3,4,-1000000.000000,0.006000,43.031685,31.503265,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1FQ1/1FQ1_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/1FQ1/1FQ1_lightdock_3_id.pdb
DB5,holo,51,218,1FQ1,lightdock_4,4,5,-1000000.000000,0.002000,58.364017,37.207439,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1FQ1/1FQ1_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1FQ1/1FQ1_lightdock_4_id.pdb
DB5,holo,51,218,1FQ1,lightdock_5,5,1,-0.780305,0.006000,33.380516,22.279123,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1FQ1/1FQ1_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1FQ1/1FQ1_lightdock_5_id.pdb
DB5,holo,52,218,1I4D,lightdock_1,1,2,-0.758560,0.011000,17.744976,22.024599,5.179176,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1I4D/1I4D_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/1I4D/1I4D_lightdock_1_id.pdb
DB5,holo,52,218,1I4D,lightdock_2,2,5,-0.808828,0.017000,13.437675,20.171618,37.373638,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1I4D/1I4D_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/1I4D/1I4D_lightdock_2_id.pdb
DB5,holo,52,218,1I4D,lightdock_3,3,3,-0.765764,0.020000,17.095894,17.085463,32.871400,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1I4D/1I4D_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/1I4D/1I4D_lightdock_3_id.pdb
DB5,holo,52,218,1I4D,lightdock_4,4,1,-0.400118,0.004000,30.998964,32.773125,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1I4D/1I4D_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1I4D/1I4D_lightdock_4_id.pdb
DB5,holo,52,218,1I4D,lightdock_5,5,4,-0.785878,0.010000,21.779888,22.117010,4.054908,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1I4D/1I4D_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1I4D/1I4D_lightdock_5_id.pdb
DB5,holo,54,218,3EO1,lightdock_1,1,2,-0.704889,0.004000,22.022263,26.175076,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3EO1/3EO1_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/3EO1/3EO1_lightdock_1_id.pdb
DB5,holo,54,218,3EO1,lightdock_2,2,3,-0.706448,0.004000,22.360125,26.409781,0.006783,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3EO1/3EO1_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/3EO1/3EO1_lightdock_2_id.pdb
DB5,holo,54,218,3EO1,lightdock_3,3,1,-0.670769,0.004000,25.856596,26.628437,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3EO1/3EO1_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/3EO1/3EO1_lightdock_3_id.pdb
DB5,holo,54,218,3EO1,lightdock_4,4,4,-0.722788,0.003000,42.518684,29.371124,0.522613,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3EO1/3EO1_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/3EO1/3EO1_lightdock_4_id.pdb
DB5,holo,54,218,3EO1,lightdock_5,5,5,-0.763001,0.005000,21.092760,24.928205,0.022941,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3EO1/3EO1_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/3EO1/3EO1_lightdock_5_id.pdb
DB5,holo,56,218,6A77,lightdock_1,1,1,-0.668187,0.006000,27.548866,22.621286,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/6A77/6A77_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/6A77/6A77_lightdock_1_id.pdb
DB5,holo,56,218,6A77,lightdock_2,2,4,-0.755453,0.013000,20.364637,15.608754,8.884804,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/6A77/6A77_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/6A77/6A77_lightdock_2_id.pdb
DB5,holo,56,218,6A77,lightdock_3,3,2,-0.683449,0.008000,28.755873,20.246151,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/6A77/6A77_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/6A77/6A77_lightdock_3_id.pdb
DB5,holo,56,218,6A77,lightdock_4,4,5,-0.795847,0.010000,22.199762,18.310604,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/6A77/6A77_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/6A77/6A77_lightdock_4_id.pdb
DB5,holo,56,218,6A77,lightdock_5,5,3,-0.719569,0.010000,24.707989,17.532530,0.454219,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/6A77/6A77_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/6A77/6A77_lightdock_5_id.pdb
DB5,holo,57,218,2YVJ,lightdock_1,1,4,-0.793170,0.033000,10.107367,11.660064,9.109766,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2YVJ/2YVJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/2YVJ/2YVJ_lightdock_1_id.pdb
DB5,holo,57,218,2YVJ,lightdock_2,2,5,-0.868937,0.013000,20.029100,17.856876,25.132968,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2YVJ/2YVJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/2YVJ/2YVJ_lightdock_2_id.pdb
DB5,holo,57,218,2YVJ,lightdock_3,3,2,-0.706220,0.024000,18.423101,11.910563,0.920703,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2YVJ/2YVJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/2YVJ/2YVJ_lightdock_3_id.pdb
DB5,holo,57,218,2YVJ,lightdock_4,4,1,-0.675962,0.024000,18.248270,11.859861,1.179388,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2YVJ/2YVJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/2YVJ/2YVJ_lightdock_4_id.pdb
DB5,holo,57,218,2YVJ,lightdock_5,5,3,-0.790944,0.031000,17.468651,11.382363,1.828695,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2YVJ/2YVJ_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/2YVJ/2YVJ_lightdock_5_id.pdb
DB5,holo,58,218,7CEI,lightdock_1,1,5,-0.967700,0.008000,27.797230,19.310251,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/7CEI/7CEI_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/7CEI/7CEI_lightdock_1_id.pdb
DB5,holo,58,218,7CEI,lightdock_2,2,3,-0.764590,0.014000,20.322487,16.280531,2.549780,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/7CEI/7CEI_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/7CEI/7CEI_lightdock_2_id.pdb
DB5,holo,58,218,7CEI,lightdock_3,3,2,-0.688102,0.032000,16.245546,14.472824,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/7CEI/7CEI_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/7CEI/7CEI_lightdock_3_id.pdb
DB5,holo,58,218,7CEI,lightdock_4,4,1,-0.668968,0.032000,16.148191,14.424102,0.016992,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/7CEI/7CEI_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/7CEI/7CEI_lightdock_4_id.pdb
DB5,holo,58,218,7CEI,lightdock_5,5,4,-0.882245,0.008000,27.952509,19.483656,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/7CEI/7CEI_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/7CEI/7CEI_lightdock_5_id.pdb
DB5,holo,59,218,1RKE,lightdock_1,1,1,-0.260225,0.010000,27.821447,18.460615,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1RKE/1RKE_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/1RKE/1RKE_lightdock_1_id.pdb
DB5,holo,59,218,1RKE,lightdock_2,2,2,-0.701717,0.018000,18.883560,15.642972,1.388462,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1RKE/1RKE_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/1RKE/1RKE_lightdock_2_id.pdb
DB5,holo,59,218,1RKE,lightdock_3,3,4,-1000000.000000,0.009000,29.299603,23.841843,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1RKE/1RKE_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/1RKE/1RKE_lightdock_3_id.pdb
DB5,holo,59,218,1RKE,lightdock_4,4,5,-1000000.000000,0.005000,33.276432,32.501038,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1RKE/1RKE_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1RKE/1RKE_lightdock_4_id.pdb
DB5,holo,59,218,1RKE,lightdock_5,5,3,-0.736815,0.025000,12.002332,15.213846,0.449131,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1RKE/1RKE_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1RKE/1RKE_lightdock_5_id.pdb
DB5,holo,60,218,3K75,lightdock_1,1,3,-0.812289,0.015000,18.288340,18.524260,29.560986,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3K75/3K75_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/3K75/3K75_lightdock_1_id.pdb
DB5,holo,60,218,3K75,lightdock_2,2,2,-0.741942,0.006000,31.547522,25.780794,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3K75/3K75_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/3K75/3K75_lightdock_2_id.pdb
DB5,holo,60,218,3K75,lightdock_3,3,4,-0.827926,0.019000,16.242731,17.204849,10.494239,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3K75/3K75_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/3K75/3K75_lightdock_3_id.pdb
DB5,holo,60,218,3K75,lightdock_4,4,1,-0.730487,0.007000,23.050739,23.602850,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3K75/3K75_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/3K75/3K75_lightdock_4_id.pdb
DB5,holo,60,218,3K75,lightdock_5,5,5,-0.843809,0.006000,31.154886,25.985256,1.192550,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3K75/3K75_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/3K75/3K75_lightdock_5_id.pdb
DB5,holo,61,218,1JTG,lightdock_1,1,1,-0.616472,0.011000,23.950096,19.842186,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1JTG/1JTG_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/1JTG/1JTG_lightdock_1_id.pdb
DB5,holo,61,218,1JTG,lightdock_2,2,2,-1000000.000000,0.004000,45.039501,34.147659,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1JTG/1JTG_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/1JTG/1JTG_lightdock_2_id.pdb
DB5,holo,61,218,1JTG,lightdock_3,3,3,-1000000.000000,0.009000,32.913231,23.753345,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1JTG/1JTG_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/1JTG/1JTG_lightdock_3_id.pdb
DB5,holo,61,218,1JTG,lightdock_4,4,4,-1000000.000000,0.010000,29.542099,21.861238,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1JTG/1JTG_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1JTG/1JTG_lightdock_4_id.pdb
DB5,holo,61,218,1JTG,lightdock_5,5,5,-1000000.000000,0.007000,37.731026,28.666424,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1JTG/1JTG_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1JTG/1JTG_lightdock_5_id.pdb
DB5,holo,62,218,5SV3,lightdock_1,1,1,-1000000.000000,0.003000,43.884228,30.515020,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5SV3/5SV3_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/5SV3/5SV3_lightdock_1_id.pdb
DB5,holo,62,218,5SV3,lightdock_2,2,2,-1000000.000000,0.006000,28.574303,25.852087,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5SV3/5SV3_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/5SV3/5SV3_lightdock_2_id.pdb
DB5,holo,62,218,5SV3,lightdock_3,3,3,-1000000.000000,0.004000,38.168224,30.189827,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5SV3/5SV3_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/5SV3/5SV3_lightdock_3_id.pdb
DB5,holo,62,218,5SV3,lightdock_4,4,4,-1000000.000000,0.007000,27.401941,21.891336,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5SV3/5SV3_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/5SV3/5SV3_lightdock_4_id.pdb
DB5,holo,62,218,5SV3,lightdock_5,5,5,-1000000.000000,0.005000,34.808918,24.172426,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/5SV3/5SV3_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/5SV3/5SV3_lightdock_5_id.pdb
DB5,holo,63,218,1ATN,lightdock_1,1,1,-1000000.000000,0.001000,71.109833,46.498219,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1ATN/1ATN_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/1ATN/1ATN_lightdock_1_id.pdb
DB5,holo,63,218,1ATN,lightdock_2,2,2,-1000000.000000,0.001000,68.012856,46.331989,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1ATN/1ATN_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/1ATN/1ATN_lightdock_2_id.pdb
DB5,holo,63,218,1ATN,lightdock_3,3,3,-1000000.000000,0.002000,57.839115,39.384914,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1ATN/1ATN_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/1ATN/1ATN_lightdock_3_id.pdb
DB5,holo,63,218,1ATN,lightdock_4,4,4,-1000000.000000,0.001000,79.701637,50.579868,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1ATN/1ATN_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/1ATN/1ATN_lightdock_4_id.pdb
DB5,holo,63,218,1ATN,lightdock_5,5,5,-1000000.000000,0.001000,71.088181,47.539810,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/1ATN/1ATN_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/1ATN/1ATN_lightdock_5_id.pdb
DB5,holo,64,218,3MXW,lightdock_1,1,5,-0.891999,0.005000,28.906734,31.008024,11.671213,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3MXW/3MXW_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/3MXW/3MXW_lightdock_1_id.pdb
DB5,holo,64,218,3MXW,lightdock_2,2,3,-0.817439,0.011000,19.922804,20.508217,10.994192,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3MXW/3MXW_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/3MXW/3MXW_lightdock_2_id.pdb
DB5,holo,64,218,3MXW,lightdock_3,3,4,-0.838549,0.006000,20.972170,28.145628,26.389734,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3MXW/3MXW_r_b.pdb,/root/PPCBench/results/DB5/lightdock_3/3MXW/3MXW_lightdock_3_id.pdb
DB5,holo,64,218,3MXW,lightdock_4,4,1,-0.570591,0.005000,34.459995,26.200354,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3MXW/3MXW_r_b.pdb,/root/PPCBench/results/DB5/lightdock_4/3MXW/3MXW_lightdock_4_id.pdb
DB5,holo,64,218,3MXW,lightdock_5,5,2,-0.611366,0.005000,32.429752,24.313536,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/3MXW/3MXW_r_b.pdb,/root/PPCBench/results/DB5/lightdock_5/3MXW/3MXW_lightdock_5_id.pdb
DB5,holo,65,218,2X9A,lightdock_1,1,2,-0.738209,0.015000,16.401991,14.897385,3.124783,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2X9A/2X9A_r_b.pdb,/root/PPCBench/results/DB5/lightdock_1/2X9A/2X9A_lightdock_1_id.pdb
DB5,holo,65,218,2X9A,lightdock_2,2,4,-1000000.000000,0.010000,20.488287,17.273975,0.000000,unacceptable,0,done,,/root/PPCBench/dataset/DB5/structures/2X9A/2X9A_r_b.pdb,/root/PPCBench/results/DB5/lightdock_2/2X9A/2X9A_lightdock_2_id.pdb
