dataset,condition,target_index,target_total,target,pose_model,input_rank,tradock_rank,score,dockq,irmsd,crmsd,intersection,classification,success,status,message,pred_rec,pred_lig
DB5-g-u,apo_geodock,88,218,1JPS,geodock,1,1,-0.865036,0.012000,26.110128,21.407579,20.953798,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1JPS/1JPS_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1JPS/1JPS_geodock_id.pdb
DB5-g-u,apo_geodock,89,218,1JWH,geodock,1,1,-0.728348,0.051000,9.957939,16.521618,1.621993,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1JWH/1JWH_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1JWH/1JWH_geodock_id.pdb
DB5-g-u,apo_geodock,90,218,1S1Q,geodock,1,1,-0.679285,0.020000,11.128349,14.052390,13.553597,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1S1Q/1S1Q_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1S1Q/1S1Q_geodock_id.pdb
DB5-g-u,apo_geodock,91,218,4FP8,geodock,1,1,-0.657548,0.003000,47.738911,36.983120,0.000000,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/4FP8/4FP8_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/4FP8/4FP8_geodock_id.pdb
DB5-g-u,apo_geodock,92,218,4LW4,geodock,1,1,-0.685030,0.040000,12.089694,10.502057,0.189401,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/4LW4/4LW4_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/4LW4/4LW4_geodock_id.pdb
DB5-g-u,apo_geodock,93,218,2OT3,geodock,1,1,-0.634919,0.045000,10.839043,13.555422,1.809324,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/2OT3/2OT3_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2OT3/2OT3_geodock_id.pdb
DB5-g-u,apo_geodock,94,218,1RLB,geodock,1,1,-0.651026,0.047000,7.041712,9.124825,0.000000,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1RLB/1RLB_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1RLB/1RLB_geodock_id.pdb
DB5-g-u,apo_geodock,95,218,2O3B,geodock,1,1,-0.780300,0.038000,7.717506,12.766143,11.315213,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/2O3B/2O3B_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2O3B/2O3B_geodock_id.pdb
DB5-g-u,apo_geodock,96,218,2OOR,geodock,1,1,-0.711687,0.016000,18.025459,14.645455,0.645816,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/2OOR/2OOR_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2OOR/2OOR_geodock_id.pdb
DB5-g-u,apo_geodock,97,218,1GPW,geodock,1,1,-0.686547,0.461000,1.541262,2.017014,0.714613,acceptable,1,done,,/root/PPCBench/results/DB5-g-u/geodock/1GPW/1GPW_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1GPW/1GPW_geodock_id.pdb
DB5-g-u,apo_geodock,98,218,1E4K,geodock,1,1,-0.776944,0.023000,9.894449,16.630926,7.704207,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1E4K/1E4K_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1E4K/1E4K_geodock_id.pdb
DB5-g-u,apo_geodock,99,218,1ZHI,geodock,1,1,-0.835361,0.009000,26.440594,21.599857,2.037260,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1ZHI/1ZHI_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1ZHI/1ZHI_geodock_id.pdb
DB5-g-u,apo_geodock,100,218,6EY6,geodock,1,1,-0.827000,0.006000,27.722439,26.560152,4.003964,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/6EY6/6EY6_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/6EY6/6EY6_geodock_id.pdb
DB5-g-u,apo_geodock,101,218,1Y64,geodock,1,1,-0.721986,0.021000,18.568346,21.703856,1.255235,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1Y64/1Y64_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1Y64/1Y64_geodock_id.pdb
DB5-g-u,apo_geodock,102,218,5GRJ,geodock,1,1,-0.697198,0.006000,19.259222,22.761080,0.114225,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/5GRJ/5GRJ_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/5GRJ/5GRJ_geodock_id.pdb
DB5-g-u,apo_geodock,103,218,4H03,geodock,1,1,-0.680378,0.018000,15.728620,21.793495,1.136846,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/4H03/4H03_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/4H03/4H03_geodock_id.pdb
DB5-g-u,apo_geodock,104,218,1EER,geodock,1,1,-0.709814,0.019000,19.604189,18.103285,0.879028,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1EER/1EER_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1EER/1EER_geodock_id.pdb
DB5-g-u,apo_geodock,105,218,2IDO,geodock,1,1,-0.818336,0.034000,9.318700,13.896000,20.064494,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/2IDO/2IDO_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2IDO/2IDO_geodock_id.pdb
DB5-g-u,apo_geodock,106,218,1S78,geodock,1,1,-0.731458,0.017000,27.568462,23.071516,2.282390,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1S78/1S78_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1S78/1S78_geodock_id.pdb
DB5-g-u,apo_geodock,107,218,1SYX,geodock,1,1,-0.760418,0.017000,12.575539,16.370441,12.359859,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1SYX/1SYX_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1SYX/1SYX_geodock_id.pdb
DB5-g-u,apo_geodock,108,218,2GTP,geodock,1,1,-0.650843,0.066000,5.912487,9.402847,0.694268,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/2GTP/2GTP_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2GTP/2GTP_geodock_id.pdb
DB5-g-u,apo_geodock,109,218,1DQJ,geodock,1,1,-0.886536,0.015000,17.146513,18.666897,26.830471,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1DQJ/1DQJ_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1DQJ/1DQJ_geodock_id.pdb
DB5-g-u,apo_geodock,110,218,5CBA,geodock,1,1,-0.812677,0.044000,11.009567,9.668120,15.918422,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/5CBA/5CBA_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/5CBA/5CBA_geodock_id.pdb
DB5-g-u,apo_geodock,111,218,4DN4,geodock,1,1,-0.746980,0.010000,20.736126,18.190228,2.217055,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/4DN4/4DN4_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/4DN4/4DN4_geodock_id.pdb
DB5-g-u,apo_geodock,112,218,3AAD,geodock,1,1,-0.658771,0.010000,17.601561,22.366667,0.930561,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/3AAD/3AAD_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/3AAD/3AAD_geodock_id.pdb
DB5-g-u,apo_geodock,113,218,2HRK,geodock,1,1,-0.651322,0.226000,3.253034,4.179630,0.101587,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/2HRK/2HRK_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2HRK/2HRK_geodock_id.pdb
DB5-g-u,apo_geodock,114,218,2A5T,geodock,1,1,-0.663653,0.679000,0.551112,0.669280,0.247631,medium,1,done,,/root/PPCBench/results/DB5-g-u/geodock/2A5T/2A5T_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2A5T/2A5T_geodock_id.pdb
DB5-g-u,apo_geodock,115,218,3WD5,geodock,1,1,-0.749689,0.005000,31.324730,32.751785,1.270177,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/3WD5/3WD5_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/3WD5/3WD5_geodock_id.pdb
DB5-g-u,apo_geodock,116,218,6AL0,geodock,1,1,-0.762252,0.008000,22.335110,26.936956,0.678491,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/6AL0/6AL0_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/6AL0/6AL0_geodock_id.pdb
DB5-g-u,apo_geodock,117,218,1JK9,geodock,1,1,-0.646443,0.016000,16.283009,14.660610,0.158550,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1JK9/1JK9_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1JK9/1JK9_geodock_id.pdb
DB5-g-u,apo_geodock,118,218,1WEJ,geodock,1,1,-0.765560,0.009000,24.154238,20.343832,2.697268,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1WEJ/1WEJ_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1WEJ/1WEJ_geodock_id.pdb
DB5-g-u,apo_geodock,119,218,1AZS,geodock,1,1,-0.673313,0.010000,15.862770,21.682522,1.024772,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1AZS/1AZS_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1AZS/1AZS_geodock_id.pdb
DB5-g-u,apo_geodock,120,218,1GCQ,geodock,1,1,-0.787535,0.094000,7.945095,11.551876,34.217851,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1GCQ/1GCQ_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1GCQ/1GCQ_geodock_id.pdb
DB5-g-u,apo_geodock,121,218,1BVN,geodock,1,1,-0.714084,0.078000,10.060939,6.063485,5.879639,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1BVN/1BVN_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1BVN/1BVN_geodock_id.pdb
DB5-g-u,apo_geodock,122,218,2DD8,geodock,1,1,-0.746138,0.009000,24.984777,21.983835,0.812056,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/2DD8/2DD8_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2DD8/2DD8_geodock_id.pdb
DB5-g-u,apo_geodock,123,218,2OOB,geodock,1,1,-0.751189,0.096000,8.308876,9.461736,7.842932,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/2OOB/2OOB_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2OOB/2OOB_geodock_id.pdb
DB5-g-u,apo_geodock,124,218,6CWG,geodock,1,1,-0.719023,0.006000,21.869871,23.174990,3.782496,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/6CWG/6CWG_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/6CWG/6CWG_geodock_id.pdb
DB5-g-u,apo_geodock,125,218,5C7X,geodock,1,1,-0.750125,0.009000,23.717510,22.723465,2.760300,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/5C7X/5C7X_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/5C7X/5C7X_geodock_id.pdb
DB5-g-u,apo_geodock,126,218,4ETQ,geodock,1,1,-0.802047,0.062000,12.740191,17.201399,10.613057,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/4ETQ/4ETQ_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/4ETQ/4ETQ_geodock_id.pdb
DB5-g-u,apo_geodock,127,218,2ABZ,geodock,1,1,-0.732373,0.027000,10.240858,10.159733,11.686344,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/2ABZ/2ABZ_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2ABZ/2ABZ_geodock_id.pdb
DB5-g-u,apo_geodock,128,218,3BIW,geodock,1,1,-0.658727,0.008000,16.643972,21.196697,0.460139,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/3BIW/3BIW_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/3BIW/3BIW_geodock_id.pdb
DB5-g-u,apo_geodock,129,218,5X0T,geodock,1,1,-0.747113,0.008000,25.577312,19.368977,0.092327,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/5X0T/5X0T_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/5X0T/5X0T_geodock_id.pdb
DB5-g-u,apo_geodock,130,218,6BPC,geodock,1,1,-0.752452,0.005000,23.904907,33.855011,0.076501,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/6BPC/6BPC_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/6BPC/6BPC_geodock_id.pdb
DB5-g-u,apo_geodock,131,218,2AYO,geodock,1,1,-0.918574,0.051000,11.998905,8.183821,40.921705,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/2AYO/2AYO_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2AYO/2AYO_geodock_id.pdb
DB5-g-u,apo_geodock,132,218,1FFW,geodock,1,1,-0.827484,0.250000,3.790112,5.372826,10.387823,acceptable,1,done,,/root/PPCBench/results/DB5-g-u/geodock/1FFW/1FFW_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1FFW/1FFW_geodock_id.pdb
DB5-g-u,apo_geodock,133,218,1DFJ,geodock,1,1,-0.702514,0.060000,11.937899,8.771830,1.296753,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1DFJ/1DFJ_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1DFJ/1DFJ_geodock_id.pdb
DB5-g-u,apo_geodock,134,218,1IBR,geodock,1,1,-0.714737,0.030000,17.948740,13.557959,0.103492,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1IBR/1IBR_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1IBR/1IBR_geodock_id.pdb
DB5-g-u,apo_geodock,135,218,1XD3,geodock,1,1,-0.675517,0.395000,2.515404,3.243696,2.366687,acceptable,1,done,,/root/PPCBench/results/DB5-g-u/geodock/1XD3/1XD3_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1XD3/1XD3_geodock_id.pdb
DB5-g-u,apo_geodock,136,218,4M76,geodock,1,1,-0.698317,0.009000,15.483392,21.782446,3.515326,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/4M76/4M76_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/4M76/4M76_geodock_id.pdb
DB5-g-u,apo_geodock,137,218,3L89,geodock,1,1,-0.696825,0.008000,22.076733,22.224152,0.886425,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/3L89/3L89_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/3L89/3L89_geodock_id.pdb
DB5-g-u,apo_geodock,138,218,2A9K,geodock,1,1,-0.751074,0.010000,16.229540,21.598894,1.909611,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/2A9K/2A9K_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2A9K/2A9K_geodock_id.pdb
DB5-g-u,apo_geodock,139,218,1B6C,geodock,1,1,-0.750625,0.015000,13.949488,15.841052,0.722355,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1B6C/1B6C_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1B6C/1B6C_geodock_id.pdb
DB5-g-u,apo_geodock,140,218,3DAW,geodock,1,1,-0.697886,0.622000,1.100386,1.083605,1.622960,medium,1,done,,/root/PPCBench/results/DB5-g-u/geodock/3DAW/3DAW_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/3DAW/3DAW_geodock_id.pdb
DB5-g-u,apo_geodock,141,218,2SNI,geodock,1,1,-0.677357,0.045000,7.085352,9.729593,6.206941,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/2SNI/2SNI_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2SNI/2SNI_geodock_id.pdb
DB5-g-u,apo_geodock,142,218,5VNW,geodock,1,1,-0.919782,0.006000,27.542538,27.305817,32.649065,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/5VNW/5VNW_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/5VNW/5VNW_geodock_id.pdb
DB5-g-u,apo_geodock,143,218,3D5S,geodock,1,1,-0.749320,0.039000,8.551163,8.613735,23.703497,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/3D5S/3D5S_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/3D5S/3D5S_geodock_id.pdb
DB5-g-u,apo_geodock,144,218,1ZHH,geodock,1,1,-0.678034,0.050000,8.249221,10.428406,1.994847,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1ZHH/1ZHH_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1ZHH/1ZHH_geodock_id.pdb
DB5-g-u,apo_geodock,145,218,1FAK,geodock,1,1,-0.743904,0.132000,5.391197,7.100377,4.565142,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1FAK/1FAK_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1FAK/1FAK_geodock_id.pdb
DB5-g-u,apo_geodock,146,218,1CLV,geodock,1,1,-0.772362,0.038000,12.577432,6.202101,17.949537,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1CLV/1CLV_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1CLV/1CLV_geodock_id.pdb
DB5-g-u,apo_geodock,147,218,3U7Y,geodock,1,1,-0.707599,0.007000,29.153540,23.262161,0.058744,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/3U7Y/3U7Y_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/3U7Y/3U7Y_geodock_id.pdb
DB5-g-u,apo_geodock,148,218,1HE1,geodock,1,1,-0.886490,0.032000,11.600300,17.785599,4.899150,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1HE1/1HE1_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1HE1/1HE1_geodock_id.pdb
DB5-g-u,apo_geodock,149,218,1OC0,geodock,1,1,-0.812549,0.010000,23.065746,15.138328,25.897035,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1OC0/1OC0_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1OC0/1OC0_geodock_id.pdb
DB5-g-u,apo_geodock,150,218,4DW2,geodock,1,1,-0.693121,0.009000,21.600525,21.511499,0.786398,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/4DW2/4DW2_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/4DW2/4DW2_geodock_id.pdb
DB5-g-u,apo_geodock,151,218,3AAA,geodock,1,1,-0.702492,0.033000,16.767466,12.878828,0.689899,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/3AAA/3AAA_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/3AAA/3AAA_geodock_id.pdb
DB5-g-u,apo_geodock,152,218,1EWY,geodock,1,1,-0.677588,0.062000,11.032538,9.998271,0.810390,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1EWY/1EWY_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1EWY/1EWY_geodock_id.pdb
DB5-g-u,apo_geodock,153,218,3L5W,geodock,1,1,-0.724660,0.008000,26.468790,21.868958,3.962920,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/3L5W/3L5W_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/3L5W/3L5W_geodock_id.pdb
DB5-g-u,apo_geodock,154,218,1VFB,geodock,1,1,-0.776180,0.009000,22.434994,20.436930,2.797258,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1VFB/1VFB_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1VFB/1VFB_geodock_id.pdb
DB5-g-u,apo_geodock,155,218,3VLB,geodock,1,1,-0.750967,0.006000,25.198257,24.619749,2.016545,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/3VLB/3VLB_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/3VLB/3VLB_geodock_id.pdb
DB5-g-u,apo_geodock,156,218,1MAH,geodock,1,1,-0.715755,0.012000,16.099981,13.905807,9.755913,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1MAH/1MAH_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1MAH/1MAH_geodock_id.pdb
DB5-g-u,apo_geodock,157,218,5O14,geodock,1,1,-0.666554,0.008000,23.363630,24.393663,0.723346,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/5O14/5O14_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/5O14/5O14_geodock_id.pdb
DB5-g-u,apo_geodock,158,218,1J2J,geodock,1,1,-0.782437,0.076000,8.039999,9.475663,22.090964,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1J2J/1J2J_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1J2J/1J2J_geodock_id.pdb
DB5-g-u,apo_geodock,159,218,1WQ1,geodock,1,1,-0.691105,0.057000,6.071426,8.796349,0.641340,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1WQ1/1WQ1_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1WQ1/1WQ1_geodock_id.pdb
DB5-g-u,apo_geodock,160,218,1BKD,geodock,1,1,-0.852351,0.155000,6.375797,6.217277,2.790465,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1BKD/1BKD_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1BKD/1BKD_geodock_id.pdb
DB5-g-u,apo_geodock,161,218,4FZA,geodock,1,1,-0.654180,0.027000,16.983864,19.886253,0.174525,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/4FZA/4FZA_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/4FZA/4FZA_geodock_id.pdb
DB5-g-u,apo_geodock,162,218,2VDB,geodock,1,1,-0.894319,0.007000,27.929836,18.094206,40.976022,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/2VDB/2VDB_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2VDB/2VDB_geodock_id.pdb
DB5-g-u,apo_geodock,163,218,1T6B,geodock,1,1,-0.765228,0.034000,8.892305,10.612623,2.902432,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1T6B/1T6B_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1T6B/1T6B_geodock_id.pdb
DB5-g-u,apo_geodock,164,218,2PCC,geodock,1,1,-0.758585,0.012000,13.319194,17.483194,4.437551,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/2PCC/2PCC_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2PCC/2PCC_geodock_id.pdb
DB5-g-u,apo_geodock,165,218,4G6J,geodock,1,1,-0.886810,0.004000,34.516621,37.122272,9.479772,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/4G6J/4G6J_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/4G6J/4G6J_geodock_id.pdb
DB5-g-u,apo_geodock,166,218,1GXD,geodock,1,1,-0.676626,0.004000,26.729574,30.720778,0.882127,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1GXD/1GXD_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1GXD/1GXD_geodock_id.pdb
DB5-g-u,apo_geodock,167,218,1QA9,geodock,1,1,-0.660644,0.013000,19.187729,20.085100,4.340587,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1QA9/1QA9_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1QA9/1QA9_geodock_id.pdb
DB5-g-u,apo_geodock,168,218,1GL1,geodock,1,1,-0.725654,0.232000,3.048229,3.087733,2.392271,acceptable,1,done,,/root/PPCBench/results/DB5-g-u/geodock/1GL1/1GL1_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1GL1/1GL1_geodock_id.pdb
DB5-g-u,apo_geodock,169,218,3BX7,geodock,1,1,-0.709456,0.039000,7.510417,10.172763,2.040074,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/3BX7/3BX7_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/3BX7/3BX7_geodock_id.pdb
DB5-g-u,apo_geodock,170,218,2NZ8,geodock,1,1,-0.696521,0.313000,2.455770,3.100894,0.071867,acceptable,1,done,,/root/PPCBench/results/DB5-g-u/geodock/2NZ8/2NZ8_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/2NZ8/2NZ8_geodock_id.pdb
DB5-g-u,apo_geodock,171,218,1H9D,geodock,1,1,-0.714299,0.097000,9.409510,9.773957,2.346482,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1H9D/1H9D_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1H9D/1H9D_geodock_id.pdb
DB5-g-u,apo_geodock,172,218,1Z0K,geodock,1,1,-0.657123,0.120000,6.397702,6.163343,1.146496,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1Z0K/1Z0K_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1Z0K/1Z0K_geodock_id.pdb
DB5-g-u,apo_geodock,173,218,1JTD,geodock,1,1,-0.719325,0.091000,7.249124,7.196153,5.142040,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1JTD/1JTD_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1JTD/1JTD_geodock_id.pdb
DB5-g-u,apo_geodock,174,218,1E6E,geodock,1,1,-0.692489,0.115000,5.902883,5.908687,1.215069,unacceptable,0,done,,/root/PPCBench/results/DB5-g-u/geodock/1E6E/1E6E_geodock_rec_id.pdb,/root/PPCBench/results/DB5-g-u/geodock/1E6E/1E6E_geodock_id.pdb
