target_id,identification,round,target,interface,p_id,p_type,p_rank,name,uid,model,e,nclash,threshold,fnat,fnonnat,f1,dockq,lrms,irms,srms,ia,dL,thetaL,nchain,(ligand_coverage/receptor_coverage),fIR_L,fIR_R,fOP_L,fOP_R,mrms_L,mrms_R,classification,main_classification,stars,clashes,low_id,md5
T41.1,T41_S16.M04,19,41,1,S16,S,16,Bajaj,144,4,0,0,80,0.0000,nan,nan,0.0018,127.0531,50.6625,51.2750,-0.0,126.02,114.79,0,(103/113),0.0000,0.0000,nan,nan,1.0646,0.5695,incorrect,incorrect,0,0,0,e2bb8d26676b764b9c1039925b789887
T41.1,T41_S16.M05,19,41,1,S16,S,16,Bajaj,144,5,0,0,80,0.0000,nan,nan,0.0018,126.2692,50.8461,51.4066,-0.0,125.33,106.09,0,(103/113),0.0000,0.0000,nan,nan,1.0647,0.5695,incorrect,incorrect,0,0,0,6ec215dfc35ccc144bf8a0dd424b429f
T41.1,T41_S16.M06,19,41,1,S16,S,16,Bajaj,144,6,0,0,80,0.0000,nan,nan,0.0019,124.5413,49.1464,49.6294,0.1,123.47,122.67,0,(103/113),0.0000,0.0000,nan,nan,1.0647,0.5695,incorrect,incorrect,0,0,0,1e1ef878d7ce907f9ac1234f77ba3a86
T41.1,T41_S16.M07,19,41,1,S16,S,16,Bajaj,144,7,0,0,80,0.0000,nan,nan,0.0019,124.5557,49.1535,49.6384,0.0,123.48,123.35,0,(103/113),0.0000,0.0000,nan,nan,1.0646,0.5695,incorrect,incorrect,0,0,0,df15218e93c133b4de4751c488574f4c
T41.1,T41_S16.M08,19,41,1,S16,S,16,Bajaj,144,8,0,0,80,0.0000,nan,nan,0.0014,140.7473,57.1559,57.6806,0.1,139.92,104.62,0,(103/113),0.0000,0.0000,nan,nan,1.0647,0.5695,incorrect,incorrect,0,0,0,5fbd84ceaeebfdc1214a97b4f0976416
T41.1,T41_S16.M09,19,41,1,S16,S,16,Bajaj,144,9,0,0,80,0.0000,nan,nan,0.0014,140.3071,57.1630,57.6775,-0.0,139.52,100.32,0,(103/113),0.0000,0.0000,nan,nan,1.0646,0.5695,incorrect,incorrect,0,0,0,8cb1623bca60ba96df9f49f982a2e825
T41.1,T41_S16.M10,19,41,1,S16,S,16,Bajaj,144,10,0,0,80,0.0000,nan,nan,0.0018,126.2693,50.8461,51.4066,-0.0,125.33,106.09,0,(103/113),0.0000,0.0000,nan,nan,1.0647,0.5695,incorrect,incorrect,0,0,0,d3d70b2d38898474974d36e2a7ff7dbf
T41.1,T41_S17.M01,19,41,1,S17,S,17,Kihara,199,1,0,4,80,0.0000,1.0000,0.0000,0.0143,48.4975,13.0787,13.5163,2124.0,46.27,118.12,0,(103/113),0.8400,0.0833,0.2222,0.9259,1.0646,0.5695,incorrect,incorrect,0,0,0,ce85241ffa10cfaed25bf7ca81b0f540
T41.1,T41_S17.M02,19,41,1,S17,S,17,Kihara,199,2,0,114,80,0.0339,0.9535,0.0392,0.0445,30.4018,8.9694,9.6553,1103.3,26.74,112.18,0,(103/113),0.4400,0.5417,0.1538,0.1875,1.0726,0.6292,incorrect,incorrect,0,1,0,504b55ca887c7ed961ce90592609f922
T41.1,T41_S17.M03,19,41,1,S17,S,17,Kihara,199,3,0,52,80,0.0000,1.0000,0.0000,0.0246,35.2300,10.8440,11.7118,1809.3,33.77,76.44,0,(103/111),0.7200,0.3333,0.2800,0.7333,0.5926,0.5811,incorrect,incorrect,0,0,0,86c04ef5809d99298b4f41406377d0bd
T41.1,T41_S17.M04,19,41,1,S17,S,17,Kihara,199,4,0,19,80,0.0847,0.8958,0.0934,0.0797,21.4363,10.9258,11.5845,1454.7,12.53,165.96,0,(103/113),0.7200,0.7083,0.1429,0.0556,1.1064,0.8232,incorrect,incorrect,0,0,0,c23e6f2ec296e6fdd0ed838af3cfe117
T41.1,T41_S17.M05,19,41,1,S17,S,17,Kihara,199,5,0,15,80,0.0339,0.9600,0.0367,0.0502,25.6124,11.2533,11.9817,1507.8,19.39,163.22,0,(103/113),0.7600,0.7917,0.1364,0.0500,1.0906,0.7807,incorrect,incorrect,0,0,0,17a1082378243ed0dbfcf2f4612efe1a
T41.1,T41_S17.M06,19,41,1,S17,S,17,Kihara,199,6,0,35,80,0.3390,0.4737,0.4124,0.2400,14.7049,3.8733,4.3703,1063.2,13.53,37.55,0,(103/110),0.5600,0.6250,0.0667,0.1176,1.0629,0.6137,acceptable,acceptable,1,0,0,9f1295f911fe01fe8ec10be6a27750de
T41.1,T41_S17.M07,19,41,1,S17,S,17,Kihara,199,7,0,99,80,0.0847,0.9091,0.0877,0.0589,32.1116,9.1090,9.7654,1195.2,28.98,107.79,0,(103/113),0.6000,0.5417,0.2105,0.3500,1.0779,0.6292,incorrect,incorrect,0,1,0,b7f41581df9684d5d3dfab8a14b91f28
T41.1,T41_S17.M08,19,41,1,S17,S,17,Kihara,199,8,0,109,80,0.5085,0.6203,0.4348,0.3557,11.3941,2.9898,3.7691,1620.5,8.96,42.17,0,(103/113),0.7200,0.7083,0.2174,0.2609,1.0646,0.5695,acceptable,acceptable,1,1,0,8ea35823dbd0356eb230afa9efa47b30
T41.1,T41_S17.M09,19,41,1,S17,S,17,Kihara,199,9,0,17,80,0.5593,0.5075,0.5238,0.4198,9.8138,2.4569,3.4484,1682.1,8.13,33.98,0,(103/113),0.8400,0.8333,0.1923,0.1667,1.1643,0.8118,acceptable,acceptable,1,0,0,4dd72230fb5af3198ca8360ecc6827ec
T41.1,T41_S17.M10,19,41,1,S17,S,17,Kihara,199,10,0,16,80,0.5085,0.2683,0.6000,0.6009,4.6498,1.4280,2.3280,1296.2,4.35,10.47,0,(103/111),0.8400,0.8333,0.0000,0.0909,0.5926,0.5811,medium,medium,2,0,0,fd3427ae1e51b2b29ba563760f36abee
T41.1,T41_S18.M01,19,41,1,S18,S,18,Haliloglu,180,1,0,11,80,0.0000,1.0000,0.0000,0.0456,25.1740,7.9377,8.7432,1596.6,23.43,61.83,0,(103/113),0.3600,0.5833,0.5500,0.5000,1.2395,0.7507,incorrect,incorrect,0,0,0,114cd186dd6557a15de120f4fddb7cfb
T41.1,T41_S18.M02,19,41,1,S18,S,18,Haliloglu,180,2,0,95,80,0.0508,0.9286,0.0594,0.0556,28.6364,7.8700,8.5616,1086.6,25.55,95.99,0,(103/113),0.4400,0.5417,0.2143,0.1875,1.0726,0.6292,incorrect,incorrect,0,1,0,e57f5bce58a3526bee921a21622fc426
T41.1,T41_S18.M03,19,41,1,S18,S,18,Haliloglu,180,3,0,110,80,0.0847,0.8980,0.0925,0.0600,31.5000,8.9220,9.5424,1162.6,28.48,104.10,0,(103/112),0.5600,0.5000,0.1765,0.3333,1.0756,0.6292,incorrect,incorrect,0,1,0,bcdd0bdb315260fcf7648e62fed4a547
T41.1,T41_S18.M04,19,41,1,S18,S,18,Haliloglu,180,4,0,11,80,0.0000,1.0000,0.0000,0.0400,27.7089,7.9914,8.6632,1330.5,25.57,66.83,0,(103/111),0.6400,0.2500,0.2000,0.7391,0.5926,0.5811,incorrect,incorrect,0,0,0,0c988052aa73e10724c93ee0e543d886
T41.1,T41_S18.M05,19,41,1,S18,S,18,Haliloglu,180,5,0,91,80,0.0508,0.9444,0.0531,0.0589,24.4648,11.0543,11.7687,1177.6,18.54,166.70,0,(103/113),0.5600,0.5833,0.3000,0.2632,1.0646,0.5695,incorrect,incorrect,0,1,0,b6be29fa453cd5fb4c2be23534489537
T41.1,T41_S18.M06,19,41,1,S18,S,18,Haliloglu,180,6,0,82,80,0.0847,0.9038,0.0901,0.0602,31.1877,9.0650,9.6766,1162.5,28.23,102.38,0,(103/113),0.6400,0.5417,0.2000,0.3500,1.0726,0.6292,incorrect,incorrect,0,1,0,03bda0da2467b183c426bcc3a38bf446
T41.1,T41_S18.M07,19,41,1,S18,S,18,Haliloglu,180,7,0,19,80,0.0000,1.0000,0.0000,0.0163,43.4063,13.7078,14.7803,1546.2,40.62,127.97,0,(103/113),0.4800,0.0000,0.4545,1.0000,1.0646,0.5695,incorrect,incorrect,0,0,0,f8e49307d6815c0979be7ec34576d987
T41.1,T41_S18.M08,19,41,1,S18,S,18,Haliloglu,180,8,0,111,80,0.5593,0.5075,0.5238,0.4302,9.0376,2.5181,3.2842,1489.3,7.23,34.90,0,(103/113),0.8000,0.7917,0.2000,0.1364,1.0646,0.5695,acceptable,acceptable,1,1,0,d1a4d59a3600ac18a8365dad04164114
T41.1,T41_S18.M09,19,41,1,S18,S,18,Haliloglu,180,9,0,2,80,0.0000,1.0000,0.0000,0.0095,58.8269,16.7986,17.4348,1390.9,56.36,173.70,0,(103/113),0.7200,0.0000,0.1818,1.0000,1.0647,0.5695,incorrect,incorrect,0,0,0,a25f8ee3ff160247170f83b8c51fd3e9
T41.1,T41_S18.M10,19,41,1,S18,S,18,Haliloglu,180,10,0,27,80,0.0000,1.0000,0.0000,0.0099,58.8722,15.3857,16.6612,1005.1,57.00,110.72,0,(103/113),0.3200,0.0000,0.4667,1.0000,1.0941,0.6454,incorrect,incorrect,0,0,0,74573111b277bd1850c5da1007fa0e0e
T41.1,T41_S19.M01,19,41,1,S19,S,19,Takeda-Shitaka,75,1,0,8,80,0.5254,0.4918,0.5167,0.3488,12.4390,2.9758,3.7048,1806.7,10.72,39.72,0,(103/110),0.9200,0.8750,0.1786,0.2222,1.6009,0.6506,acceptable,acceptable,1,0,0,26122d96d873ef1597c5391813a39782
T41.1,T41_S19.M02,19,41,1,S19,S,19,Takeda-Shitaka,75,2,0,9,80,0.4915,0.4821,0.5044,0.3619,10.5715,2.9844,3.9214,1473.6,8.30,43.25,0,(103/110),0.7600,0.7917,0.2083,0.1739,2.0008,0.6554,acceptable,acceptable,1,0,0,f9982fc2f12bc50548455286cbd98c22
T41.1,T41_S19.M03,19,41,1,S19,S,19,Takeda-Shitaka,75,3,0,13,80,0.4746,0.3636,0.5437,0.5326,4.8272,1.9703,2.9314,1384.2,3.58,17.24,0,(103/110),0.7600,0.8750,0.1364,0.0455,1.5131,0.6501,medium,medium,2,0,0,50f194788f15f5bdcf9ab6cfbe0cf069
T41.1,T41_S19.M04,19,41,1,S19,S,19,Takeda-Shitaka,75,4,0,40,80,0.2203,0.7903,0.2149,0.1849,16.6774,3.9093,5.2929,1485.9,15.13,43.53,0,(103/113),0.7600,0.5833,0.0952,0.3000,1.0757,0.5959,acceptable,acceptable,1,0,0,e25a942b294bebdb476e5a2028c08e4e
T41.1,T41_S19.M05,19,41,1,S19,S,19,Takeda-Shitaka,75,5,0,13,80,0.6610,0.2778,0.6902,0.4794,8.8458,2.3066,3.1293,1609.3,7.18,31.73,0,(103/110),0.8400,0.9167,0.0870,0.0833,1.4549,0.6500,acceptable,acceptable,1,0,0,a6eaf237d6fcbf9ab36a790754dda32c
T41.1,T41_S19.M06,19,41,1,S19,S,19,Takeda-Shitaka,75,6,0,9,80,0.4915,0.2564,0.5918,0.4102,8.8270,2.5436,3.4484,1328.8,7.45,30.11,0,(103/110),0.8400,0.8750,0.0455,0.0455,1.4868,0.6496,acceptable,acceptable,1,0,0,a30c208b2e9faffe413c31bcd499b4c3
T41.1,T41_S19.M07,19,41,1,S19,S,19,Takeda-Shitaka,75,7,0,11,80,0.5932,0.4531,0.5691,0.4993,7.5466,2.0641,3.0309,1737.0,6.15,25.55,0,(103/110),0.8400,0.8750,0.1923,0.1600,1.3620,0.6571,acceptable,acceptable,1,0,0,a47dc8bb896e5ff7c66c0f94e20397c6
T41.1,T41_S19.M08,19,41,1,S19,S,19,Takeda-Shitaka,75,8,0,12,80,0.3898,0.5741,0.4071,0.3299,10.9016,2.8101,3.5913,1695.5,8.94,36.55,0,(103/110),0.7200,0.8333,0.2500,0.1667,1.6775,0.6490,acceptable,acceptable,1,0,0,d92509e9d7275f67db034c37c4f55dc7
T41.1,T41_S19.M09,19,41,1,S19,S,19,Takeda-Shitaka,75,9,0,17,80,0.6949,0.3881,0.6508,0.5459,7.5384,1.9037,2.8828,1899.1,6.10,25.98,0,(103/110),0.9200,1.0000,0.1786,0.1429,1.2388,0.6459,medium,medium,2,0,0,5856babed96433eb269bb199bb0eac76
T41.1,T41_S19.M10,19,41,1,S19,S,19,Takeda-Shitaka,75,10,0,6,80,0.6102,0.3455,0.6316,0.4263,9.9658,2.6144,3.5955,1565.2,8.62,28.79,0,(103/110),0.8400,0.9167,0.1250,0.1200,1.9629,0.6534,acceptable,acceptable,1,0,0,217ea79cf8d98e49a12de4e5580a28c7
T41.1,T41_S20.M01,19,41,1,S20,S,20,SAMSON+HEX,207,1,0,12,80,0.6949,0.4306,0.6259,0.5227,8.2949,1.9958,3.0543,1769.9,6.65,31.66,0,(103/113),0.8800,0.9167,0.2143,0.1852,1.0220,0.7907,medium,medium,2,0,0,1186176a9de71dc7c1c08716e897cc53
T41.1,T41_S20.M02,19,41,1,S20,S,20,SAMSON+HEX,207,2,0,15,80,0.6271,0.3934,0.6167,0.4659,8.9639,2.3065,3.3474,1681.8,7.27,33.00,0,(103/113),0.8400,0.8333,0.2500,0.2000,1.1634,1.2187,acceptable,acceptable,1,0,0,f52866f5d87613ab89bc07429bfd2100
T41.1,T41_S20.M03,19,41,1,S20,S,20,SAMSON+HEX,207,3,0,11,80,0.6102,0.4627,0.5714,0.4620,8.8697,2.3080,3.4352,1777.1,7.19,32.34,0,(103/113),0.8800,0.8333,0.2414,0.2000,1.1771,1.0292,acceptable,acceptable,1,0,0,b006b496ee4bd380aaad33378f4a891b
T41.1,T41_S20.M04,19,41,1,S20,S,20,SAMSON+HEX,207,4,0,12,80,0.6610,0.4179,0.6190,0.4768,8.9292,2.3239,3.3899,1753.3,7.33,31.65,0,(103/113),0.8400,0.8750,0.2222,0.1923,1.1639,1.0846,acceptable,acceptable,1,0,0,e020c7dfdb685ac8aedac50c74201246
T41.1,T41_S20.M05,19,41,1,S20,S,20,SAMSON+HEX,207,5,0,14,80,0.6780,0.4286,0.6202,0.4709,9.6971,2.2900,3.3912,1829.3,8.14,32.96,0,(103/113),0.9200,0.8750,0.2069,0.2222,1.1040,0.9028,acceptable,acceptable,1,0,0,b1422232492e107b2a582595e8d2d880
T41.1,T41_S20.M06,19,41,1,S20,S,20,SAMSON+HEX,207,6,0,14,80,0.5593,0.4923,0.5323,0.4006,10.6245,2.5832,3.5459,1737.5,8.82,36.62,0,(103/113),0.8000,0.8333,0.2593,0.2308,1.1417,1.0257,acceptable,acceptable,1,0,0,c0cf64458c0c5b6ba6bf63350a2b30c0
T41.1,T41_S20.M07,19,41,1,S20,S,20,SAMSON+HEX,207,7,0,17,80,0.5763,0.5584,0.5000,0.3984,11.0334,2.6230,3.6522,1989.3,9.41,35.24,0,(103/113),0.8000,0.8750,0.2593,0.2222,1.2632,1.0383,acceptable,acceptable,1,0,0,e6d0f81089b1fda22ab490716ea05ea2
T41.1,T41_S20.M08,19,41,1,S20,S,20,SAMSON+HEX,207,8,0,12,80,0.6102,0.4706,0.5669,0.4974,7.8133,2.0903,3.0823,1632.8,6.24,29.04,0,(103/113),0.8800,0.8333,0.2143,0.2000,1.1861,1.0257,acceptable,acceptable,1,0,0,bfe51ec5baafdddc8fc54a4a5598c67b
T41.1,T41_S20.M09,19,41,1,S20,S,20,SAMSON+HEX,207,9,0,6,80,0.5254,0.5694,0.4733,0.3453,12.6766,2.9981,4.0429,1737.2,10.70,45.70,0,(103/113),0.9200,0.8333,0.2333,0.2593,1.1076,0.8448,acceptable,acceptable,1,0,0,cca9c39687f81ad8541d18a777ee9b19
T41.1,T41_S20.M10,19,41,1,S20,S,20,SAMSON+HEX,207,10,0,12,80,0.6271,0.4219,0.6016,0.4480,9.6660,2.4005,3.4670,1676.0,7.95,34.21,0,(103/113),0.8800,0.8333,0.1852,0.2000,1.1122,0.8261,acceptable,acceptable,1,0,0,cda86c08c3a7586f65c1ad24f3f64a5d
